id,loai,nhom_cap_1,nhom_cap_2,nhom_cap_3,nhom_cap_4,ten_sp,hinh_anh,kh_ncc_id,ten_kh_ncc,quy_trinh_san_xuat,quy_cach,sl_sp/me,sl_sp/thung,ti_le_thu_hoi,dvt,gia_von/me,gia_von/sp,gia_cap_1,gia_cap_2,gia_cap_3,kho_id,vi_tri,ton_kho,hsd,gioi_han_duoi,gioi_han_tren,thong_tin,ghi_chu,tinh_trang,ngay_tao,nguoi_tao,update,sp_xe,khay_xe
BCH_BOL_LAC,vật tư,Nguyên liệu,,,,Bơ lạc,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOL_LATANCHOR,vật tư,Nguyên liệu,Nhóm khác,,,Bơ lạt Anchor,,,,,,,,,kg,,216700.0,,,,WH-NVL_01,,66.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOL_LATTHUONG,vật tư,Nguyên liệu,Nhóm khác,,,Bơ lạt thường,,,,,,,,,kg,,220000.0,,,,WH-NVL_01,,68.00000000000001,,100.0,1000.0,,,Đang sử dụng,2024-06-27,tpcu.16food@gmail.com,2024-06-26 18:56:30,,
BCH_BOL_NAMKIEU,vật tư,Nguyên liệu,,,,Bơ nam kiều,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_BKSD,vật tư,Nguyên liệu,Nhóm khác,,,Baking soda,,,,,,,,,kg,,57590.0,,,,WH-NVL_01,,77.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_BMNGUCOC,vật tư,Nguyên liệu,Nhóm bột,,,Bột trộn sẵn bánh mỳ ngũ cốc,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,47.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_BOTBANHBAO,vật tư,Bao bì,Nhóm Màng,,,Bột mì bánh bao,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,87.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_BOTBN3,vật tư,Nguyên liệu,Nhóm bột,,,Bột mỳ BN3,,,,,,,,,kg,,16000.0,,,,WH-NVL_01,,177.22,,100.0,1000.0,,,Đang sử dụng,2024-05-27,homanhlinh002@gmail.com,,,
BCH_BOT_BOTHOANGKIM,vật tư,Nguyên liệu,,,,Bột mỳ xe đạp hoàng kim,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_BOTKIMCUONG,vật tư,Nguyên liệu,,,,Bột mỳ xe đạp kim cương,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_BOTKING,vật tư,Nguyên liệu,Nhóm bột,,,Bột mỳ king pie,,,,,,,,,kg,,22000.0,,,,WH-NVL_01,,20.339999999999996,,100.0,1000.0,,,Đang sử dụng,2024-06-26,tpcu.16food@gmail.com,,,
BCH_BOT_CAFEGOI,vật tư,Nguyên liệu,Nhóm khác,,,Cafe hoà tan ( gói ),,,,,,,,,Gam,,170.0,,,,WH-NVL_01,,98.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_CAKECHUOI,vật tư,Nguyên liệu,Nhóm bột,,,Bột trộn sẵn bánh Cake Chuối,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,99.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_CAPHEREDCUP,vật tư,Nguyên liệu,Nhóm khác,,,Cà phê bột Red Cup ( dùng cho làm bánh),,,,,,,,,kg,,0.0,,,,WH-NVL_01,,30.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_CAYVIETDO,vật tư,Nguyên liệu,,,,Bột mỳ cây viết đỏ,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_CHIAKHOADO,vật tư,Nguyên liệu,,,,Bột mỳ chìa khóa đỏ,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_CHIAKHOADOCAM,vật tư,Nguyên liệu,,,,Bột mỳ chìa khóa cam,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_CHIAKHOAXANH_BANHBAO,vật tư,Nguyên liệu,,,,Bột mỳ chìa khóa xanh bánh bao,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_COTBO,vật tư,Nguyên liệu,Nhóm bột,,,Bột cốt bò,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,71.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_DONGHO,vật tư,Nguyên liệu,,,,Bột đồng hồ,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_GAO,vật tư,Nguyên liệu,Nhóm bột,,,Bột gạo,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,23.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_GAOLUT,vật tư,Nguyên liệu,,,,Bột gạo lứt,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_HANHNHAN,vật tư,Nguyên liệu,Nhóm bột,,,Bột hạnh nhân,,,,,,,,,kg,,230000.0,,,,WH-NVL_01,,85.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_KEMSU,vật tư,Nguyên liệu,,,,Bột trộn sẵn nhân kem su,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_KLTIM,vật tư,Nguyên liệu,Nhóm bột,,,Bột khoai lang tím,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,82.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_LMPURATOS,vật tư,Nguyên liệu,Nhóm bột,,,Bột trộn lúa mạch nảy mầm (Puratos),,,,,,,,,kg,,0.0,,,,WH-NVL_01,,50.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_MACHNHA,vật tư,Nguyên liệu,Nhóm bột,,,Mạch nha ( tinh bột sắn nước ) ( tinh bột sắn nước ),,,,,,,,,kg,,18897.0,,,,WH-NVL_01,,72.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_MACHNHA,vật tư,Nguyên liệu,,,,Mạch nha ( tinh bột sắn nước ),,,,,,,,,kg,,0.0,,,,,,72.0,,100.0,1000.0,,,,,,,,
BCH_BOT_MI_DEN,vật tư,Nguyên liệu,,,,Bột mì đen nguyên cám puratos,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_MI_NGUYENCAM,vật tư,Nguyên liệu,,,,Bột mì nguyên cám,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_MOCHI,vật tư,Nguyên liệu,,,,Bột mochi,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_MOISTSO,vật tư,Nguyên liệu,Nhóm bột,,,Bột Moist Socola Puratos,,NCC_soco,Nhà phân phối sô cô la,,,,,,kg,,0.0,,,,WH-NVL_01,,86.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_NCPURA,vật tư,Nguyên liệu,Nhóm bột,,,Bột ngũ cốc Puravita,,,,,,,,,kg,,116000.0,,,,WH-NVL_01,,67.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_NEP,vật tư,Nguyên liệu,Nhóm bột,,,Bột nếp,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,82.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_NEPBANHDEO,vật tư,Nguyên liệu,Nhóm bột,,,Bột nếp làm bánh dẻo,,,,,,,,,kg,,48875.0,,,,WH-NVL_01,,37.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_NESCAFE,vật tư,Nguyên liệu,Nhóm bột,,,Nescafe Red Cup (Hũ = 200g),,,,,,,,,Gam,,803.0,,,,WH-NVL_01,,77.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_NGHE,vật tư,Nguyên liệu,Nhóm bột,,,Bột nghệ,,,,,,,,,kg,,100000.0,,,,WH-NVL_01,,24.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_REDPURA,vật tư,Nguyên liệu,Nhóm bột,,,Bột Redvelvet Puratos,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,46.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_SOPURA,vật tư,Bao bì,Nhóm Màng,,,Bột Socola Puratos (Bao 1kg),,NCC_soco,Nhà phân phối sô cô la,,,,,,kg,,0.0,,,,WH-NVL_01,,70.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_SUTU,vật tư,Nguyên liệu,Nhóm bột,,,Bột sư tử,,,,,,,,,kg,,41562.0,,,,WH-NVL_01,,59.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_TAR,vật tư,Nguyên liệu,Nhóm bột,,,Bột tar tar,,,,,,,,,kg,,180060.0,,,,WH-NVL_01,,90.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_TIEUXAY,vật tư,Nguyên liệu,Nhóm khác,,,Tiêu xay,,,,,,,,,kg,,236364.0,,,,WH-NVL_01,,72.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_TINHTHANHTRE,vật tư,Nguyên liệu,Nhóm khác,,,Tinh than tre,,,,,,,,,kg,,860000.0,,,,WH-NVL_01,,20.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_TRX,vật tư,Nguyên liệu,Nhóm khác,,,Bột trà xanh (matcha),,,,,,,,,kg,,700000.0,,,,WH-NVL_01,,97.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_VANI,vật tư,Nguyên liệu,Nhóm khác,,,Vani Bột,,,,,,,,,kg,,1035069.0,,,,WH-NVL_01,,63.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_BOT_XEDAPXANH1,vật tư,Nguyên liệu,,,,Bột mỳ xe đạp xanh 1,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_XEDAPXANH2,vật tư,Nguyên liệu,,,,Bột mỳ xe đạp xanh 2,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_XEDAPXANHLA,vật tư,Nguyên liệu,,,,Bột mỳ xe đạp xanh lá,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_XEDAPXANHLA1,vật tư,Nguyên liệu,,,,Bột mỳ xe đạp xanh lá 1,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BOT_YENMACH,vật tư,Nguyên liệu,,,,Bột yến mạch,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_BTT_HOPTHU,vật tư,Nguyên liệu,,,,Hộp thư ngỏ bánh trung thu,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_DAM_DAUNANH,vật tư,Nguyên liệu,,,,Đạm đậu nành khử béo,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_DAU_HAO,vật tư,Nguyên liệu,,,,Dầu hào Maggi,,,,,Kg,,,,kg,,92000.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_DAU_LAC,vật tư,Nguyên liệu,Nhóm khác,,,Dầu lạc,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,89.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_DAU_ME,vật tư,Nguyên liệu,Nhóm khác,,,Dầu mè,,,,,,,,,kg,,249958.0,,,,WH-NVL_01,,29.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_DAU_OLIU,vật tư,Nguyên liệu,Nhóm khác,,,Dầu Oliu,,,,,,,,,ml,,0.0,,,,WH-NVL_01,,84.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_DAU_XANH,vật tư,Nguyên liệu,,,,Hạt đậu xanh (Bóc vỏ),,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_DDI_DUONGBDEO,vật tư,Nguyên liệu,Nhóm khác,,,Nước đường bánh dẻo ( 1 can = 26kg),,,,,thùng 5 lít,,,,kg,,0.0,,,,WH-NVL_01,,56.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_DDI_DUONGBDMCK,vật tư,Nguyên liệu,,,,Nước đường bánh dẻo Machiko 1.8kg,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_DDI_DUONGBNCT,vật tư,Nguyên liệu,,,,Nước đường bánh nướng cổ truyền,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_DDI_DUONGBNMCK,vật tư,Nguyên liệu,,,,Nước đường bánh nướng Machiko,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_DDI_HOABUOIPNX,vật tư,Nguyên liệu,,,,Nước hoa bưởi Phúc Nguyên xanh,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_DDI_NDBNUONG,vật tư,Nguyên liệu,,,,Nước đường bánh nướng ( 1 can = 28kg),,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_DDI_TROTAUTT,vật tư,Nguyên liệu,,,,Nước tro tàu trung thu 1L,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_DE_GIAY9CM,vật tư,Nguyên liệu,,,,Đế giấy cake hoa văn 9 cm,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_DUO_XAYDQ,vật tư,Nguyên liệu,Nhóm khác,,,Đường xay Dương Quang,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,49.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_GIA_DEBAC20CM,vật tư,Bao bì,Nhóm Màng,,,Vỏ đế bạc 20 cm,,,,,,,,,Cái,,2500.0,,,,WH-NVL_01,,56.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_GIA_DECAL,vật tư,Nguyên liệu,,,,Giấy decal,,,,,,,,,Tờ,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_GIA_INTEM,vật tư,Bao bì,Nhóm Màng,,,Cuộn giấy in tem giá ( 1 tem = 0.00083 cuộn),,,,,,,,,Cuộn,,88388.0,,,,WH-NVL_01,,15.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_GIA_NEN37*56,vật tư,Bao bì,Nhóm Màng,,,Giấy nến 37 x 56,,,,,,,,,Tờ,,450.0,,,,WH-NVL_01,,67.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_GIA_NEN38*58,vật tư,Bao bì,Nhóm Màng,,,Giấy nến 38 x 58,,,,,,,,,Tờ,,770.0,,,,WH-NVL_01,,100.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_GIA_NEN43*68,vật tư,Bao bì,Nhóm Màng,,,Giấy nến 43 x 68,,,,,,,,,Tờ,,0.0,,,,WH-NVL_01,,77.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_GIA_NEN70*44,vật tư,Bao bì,Nhóm Màng,,,Giấy nến 70 x 44,,,,,,,,,Tờ,,0.0,,,,WH-NVL_01,,59.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_GIA_PIZZA,vật tư,Bao bì,Nhóm Màng,,,Giấy nến lót hộp pizza,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,81.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_GIA_ROM,vật tư,Bao bì,Nhóm Màng,,,Giấy Rơm,,,,,,,,,kg,,8364.0,,,,WH-NVL_01,,21.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_GUMPASTE,vật tư,Nguyên liệu,,,,Gumpaste ( kẹo tạo hình),,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HAT_BI,vật tư,Nguyên liệu,Nhóm khác,,,Hạt bí tách vỏ,,,,,,,,,kg,,110000.0,,,,WH-NVL_01,,55.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HAT_CHIA,vật tư,Nguyên liệu,,,,Hạt chia,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HAT_DECUOI,vật tư,Nguyên liệu,,,,Hạt dẻ cười,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HAT_DIEU,vật tư,Nguyên liệu,Nhóm khác,,,Hạt điều,,,,,,,,,kg,,40000.0,,,,WH-NVL_01,,74.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HAT_DIEUDO,vật tư,Nguyên liệu,,,,Hạt điều đỏ,,,,,Gói 500gr,,,,kg,,120000.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HAT_DUA,vật tư,Nguyên liệu,Nhóm khác,,,Hạt dưa tách vỏ,,,,,,,,,kg,,144681.0,,,,WH-NVL_01,,28.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HAT_HANHNHANHAT,vật tư,Nguyên liệu,Nhóm khác,,,Hạnh nhân hạt,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,15.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HAT_HANHNHANLAT,vật tư,Nguyên liệu,Nhóm khác,,,Hạnh nhân lát,,,,,,,,,kg,,190000.0,,,,WH-NVL_01,,20.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HAT_LAC,vật tư,Nguyên liệu,,,,Hạt Lạc,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HAT_NEM,vật tư,Nguyên liệu,Nhóm khác,,,Hạt nêm Know gia vị thịt,,,,,gói,,,,kg,,70000.0,,,,WH-NVL_01,,46.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HAT_VUNGDEN,vật tư,Nguyên liệu,,,,Vừng hạt đen,,,,,kg,,,,kg,,60000.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HAT_VUNGTRANG,vật tư,Nguyên liệu,Nhóm khác,,,Vừng hạt trắng,,,,,,,,,kg,,52000.0,,,,WH-NVL_01,,22.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOA_SAP,vật tư,Nguyên liệu,,,,Hoa Sáp,,,,,,,,,Bó,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOA_TUOI,vật tư,Nguyên liệu,,,,Hoa tươi,,,,,,,,,Bó,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_01D1985,vật tư,Bao bì,,,,Hộp giấy 01d 1985 lốc 50c (Hộp rong biển gà cay),,,,,,,,,Cái,,2200.0,,,,WH-NVL_01,,66.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_1985,vật tư,Bao bì,,,,Hộp giấy 1985 lốc 50 C (Hộp Bông lan cuộn),,,,,,,,,Cái,,1596.0,,,,WH-NVL_01,,13.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_218,vật tư,Nguyên liệu,,,,Hộp 21-8,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_4BTT,vật tư,Bao bì,,,,Bộ hộp 4 bánh trung thu,,,,,,,,,Bộ,,37000.0,,,,WH-NVL_01,,26.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_6NGAN_G332,vật tư,Nguyên liệu,,,,Hộp 6 ngăn G332,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_A016,vật tư,Bao bì,,,,Hộp nhựa tròn đế đen A016,,,,,,,,,Cái,,2470.0,,,,WH-NVL_01,,88.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_A03,vật tư,Bao bì,,,,Hộp tam giác đế đen A03 (mousse chanh leo),,,,,,,,,Cái,,950.0,,,,WH-NVL_01,,87.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_B032,vật tư,Bao bì,,,,Hộp chữ nhật đế đen B032 (Tiramisu),,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,42.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_B30,vật tư,Bao bì,,,,Hộp bánh cuộn nhỏ (B30),,,,,,,,,Cái,,1000.0,,,,WH-NVL_01,,83.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_BACTHANG,vật tư,Nguyên liệu,,,,Hộp bậc thang,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_BANHLANH,vật tư,Nguyên liệu,,,,Hộp bánh lạnh,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_C55,vật tư,Bao bì,,,,Hộp C55,,,,,,,,,Cái,,380.0,,,,WH-NVL_01,,33.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_CAKE,vật tư,Nguyên liệu,,,,Hộp đựng ly giấy Cup Cake,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_CARAMEN,vật tư,Bao bì,,,,Hộp đựng Caramen,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,47.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_CN2MMH,vật tư,Bao bì,Nhóm Màng,,,Chén nhôm 2 mặt màu hồng,,,,,,,,,Cái,,530.0,,,,WH-NVL_01,,24.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_CNBACTHANG,vật tư,Bao bì,,,,Hộp chữ nhật bậc thang bánh xếp,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,95.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_CNNBTART,vật tư,Bao bì,Nhóm Màng,,,Chén Nhôm nứơng bánh Tart,,,,,,,,,Cái,,150.0,,,,WH-NVL_01,,85.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_COCMOUSE,vật tư,Bao bì,Nhóm Màng,,,Cốc mouse nhựa có nắp,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,72.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_COCTART,vật tư,Bao bì,Nhóm Màng,,,Cốc giấy bánh Tart,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,86.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_CONTT,vật tư,Bao bì,,,,Hộp con đựng bánh trung thu,,,,,,,,,Cái,,1933.0,,,,WH-NVL_01,,94.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_CUPCAKE_12BANH,vật tư,Nguyên liệu,,,,Hộp cupcake (12 bánh),,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_CUPCAKE_1BANH,vật tư,Nguyên liệu,,,,Hộp cupcake (1 bánh),,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_CUPCAKE_4BANH,vật tư,Nguyên liệu,,,,Hộp cupcake (4 bánh),,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_CUPCAKE_6BANH,vật tư,Nguyên liệu,,,,Hộp cupcake (6 bánh),,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_CUPCAKE_DO,vật tư,Nguyên liệu,,,,Hộp cupcake( đỏ) (1 ô nắp mở),,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_DENHOMNAPNHUA,vật tư,Nguyên liệu,,,,Hộp đế nhôm nắp nhựa,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_F057,vật tư,Bao bì,,,,Hộp nhựa đế đen tròn F057,,,,,,,,,Cái,,787.0,,,,WH-NVL_01,,77.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_F70,vật tư,Nguyên liệu,,,,Hộp F70,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_F71,vật tư,Nguyên liệu,,,,Hộp F71,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_FG134,vật tư,Bao bì,,,,Hộp nhựa FG134 lốc 50C (4 ngăn),,,,,,,,,Hộp,,1400.0,,,,WH-NVL_01,,53.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_GATO3K,vật tư,Bao bì,,,,Hộp chữ nhật đựng gato miếng 3k,,,,,,,,,Cái,,845.0,,,,WH-NVL_01,,-14399.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_H05,vật tư,Bao bì,,,,Hộp nhựa H05,,,,,,,,,Cái,,350.0,,,,WH-NVL_01,,51.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_H07,vật tư,Bao bì,,,,Hộp BCH H07 (BLC),,,,,,,,,Cái,,584.0,,,,WH-NVL_01,,57.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_H128,vật tư,Nguyên liệu,,,,Hộp H128,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_H129,vật tư,Nguyên liệu,,,,Hộp H129,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_HOP_H15,vật tư,Bao bì,,,,Hộp H15,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,86.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_H17,vật tư,Bao bì,,,,Hộp BCH H17,,,,,,,,,Cái,,250.0,,,,WH-NVL_01,,24.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_H19,vật tư,Bao bì,,,,Hộp bánh bông lan cuộn H19,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,51.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_H25,vật tư,Bao bì,,,,Hộp H25,,,,,,,,,Cái,,2000.0,,,,WH-NVL_01,,26.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_H26,vật tư,Bao bì,,,,Hộp nhựa H26 (Hộp đựng bánh mỳ xúc xích - nhỏ hơn h28),,,,,,,,,Hộp,,600.0,,,,WH-NVL_01,,17.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_H26,vật tư,Nguyên liệu,,,,Hộp nhựa H26 (Hộp đựng bánh mỳ xúc xích  -  nhỏ hơn h28),,,,,,,,,Hộp,,0.0,,,,,,17.0,,100.0,1000.0,,,,,,,,
BCH_HOP_H28,vật tư,Bao bì,,,,Hộp nhựa H28 (Hộp đóng Bánh mỳ xúc xích),,,,,,,,,Cái,,1300.0,,,,WH-NVL_01,,68.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_HOP_H5,vật tư,Bao bì,,,,Hộp nhựa H5,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,23.0,,100.0,1000.0,,,Đang sử dụng,,,,,
